idfile,id,block,trial,relCue,irrelCue,validity,targetLoc,relCueCol,gammaBlock,RT,correct,I,guessCue,Switch,Lamda,Gamma,pMUi,pMuNitI,pe,logRTmod,logRTexp
18_trials_model.mod,18,4,64,2,2,1,2,2,0.87619,286.31,1,38,2,43,0.89661,0.85553,0.71454,0.082398,0.18123,-1.708,5.6571
18_trials_model.mod,18,4,65,1,2,1,1,2,0.87619,277.26,1,39,2,44,0.92446,0.85923,0.75343,0.061565,0.16791,-1.7844,5.625
18_trials_model.mod,18,4,66,1,2,1,1,2,0.87619,325.45,1,40,2,45,0.94161,0.86275,0.77936,0.04833,0.15843,-1.8424,5.7852
18_trials_model.mod,18,4,67,1,1,1,1,2,0.87619,289.94,1,41,2,46,0.95197,0.8661,0.79649,0.040183,0.15149,-1.8873,5.6697
18_trials_model.mod,18,4,68,2,1,1,2,2,0.87619,279.31,1,42,2,47,0.95819,0.86929,0.80799,0.035259,0.14616,-1.9231,5.6323
18_trials_model.mod,18,4,69,1,2,1,1,2,0.87619,268.21,1,43,2,48,0.96192,0.87233,0.81596,0.032306,0.14185,-1.953,5.5918
18_trials_model.mod,18,4,70,2,1,0,1,2,0.87619,305.01,1,44,2,49,0.81935,0.8525,0.13849,0.030535,0.78882,-0.23722,5.7203
18_trials_model.mod,18,4,71,2,1,0,1,2,0.87619,276.99,1,45,2,50,0.57642,0.83356,0.13373,0.098271,0.69227,-0.36778,5.624
18_trials_model.mod,18,4,72,2,1,1,2,2,0.87619,294.97,1,46,2,51,0.69168,0.83717,0.47938,0.21369,0.26678,-1.3213,5.6869
18_trials_model.mod,18,4,73,1,1,1,1,2,0.87619,287.65,1,47,2,52,0.78299,0.84064,0.57343,0.15893,0.23328,-1.4555,5.6617
18_trials_model.mod,18,4,74,1,1,1,1,2,0.87619,299.67,1,48,2,53,0.84886,0.84396,0.64893,0.11555,0.20803,-1.5701,5.7027
18_trials_model.mod,18,4,75,2,1,1,2,2,0.87619,320.67,1,49,2,54,0.89317,0.84714,0.7044,0.084252,0.18994,-1.661,5.7704
18_trials_model.mod,18,4,76,2,1,1,2,2,0.87619,293.23,1,50,2,55,0.92159,0.8502,0.74274,0.063197,0.17726,-1.7301,5.681
18_trials_model.mod,18,4,77,1,1,1,1,2,0.87619,289.16,1,51,2,56,0.93925,0.85314,0.76834,0.049697,0.16832,-1.7819,5.667
18_trials_model.mod,18,4,78,2,1,1,2,2,0.87619,266.97,1,52,2,57,0.95003,0.85596,0.78525,0.041304,0.16183,-1.8212,5.5871
18_trials_model.mod,18,4,79,1,1,1,1,2,0.87619,306.87,1,53,2,58,0.95655,0.85868,0.79654,0.036182,0.15691,-1.8521,5.7264
18_trials_model.mod,18,4,80,1,1,1,1,2,0.87619,281.97,1,54,2,59,0.96049,0.8613,0.80431,0.033084,0.15298,-1.8775,5.6418
18_trials_model.mod,18,4,81,1,2,1,1,2,0.87619,329.25,1,55,2,60,0.96289,0.86382,0.8099,0.031211,0.14968,-1.8992,5.7968
18_trials_model.mod,18,4,82,2,2,1,2,2,0.87619,272.99,1,56,2,61,0.96438,0.86625,0.81415,0.030071,0.1468,-1.9187,5.6094
18_trials_model.mod,18,4,83,1,2,1,1,2,0.87619,249.78,1,57,2,62,0.96533,0.8686,0.81759,0.029363,0.14418,-1.9367,5.5206
18_trials_model.mod,18,4,84,2,1,1,2,2,0.87619,275.18,1,58,2,63,0.96596,0.87086,0.82051,0.028912,0.14176,-1.9536,5.6174
18_trials_model.mod,18,4,85,1,1,1,1,2,0.87619,275.51,1,59,2,64,0.96641,0.87305,0.82309,0.028612,0.13948,-1.9698,5.6186
18_trials_model.mod,18,4,86,2,1,1,2,2,0.87619,317.36,1,60,2,65,0.96674,0.87517,0.82546,0.028401,0.13731,-1.9855,5.76
18_trials_model.mod,18,4,87,1,1,1,1,2,0.87619,265.41,1,61,2,66,0.967,0.87721,0.82766,0.028244,0.13523,-2.0007,5.5813
18_trials_model.mod,18,4,88,2,2,1,2,2,0.87619,274.88,1,62,2,67,0.96722,0.87919,0.82975,0.028118,0.13324,-2.0156,5.6163
18_trials_model.mod,18,4,89,1,1,1,1,2,0.87619,331.48,1,63,2,68,0.96742,0.88111,0.83175,0.028013,0.13131,-2.0302,5.8036
18_trials_model.mod,18,4,90,1,1,1,1,2,0.87619,255.77,1,64,2,69,0.96759,0.88297,0.83366,0.02792,0.12944,-2.0445,5.5443
18_trials_model.mod,18,4,91,2,2,1,2,2,0.87619,208.93,1,65,2,70,0.96776,0.88477,0.83551,0.027837,0.12764,-2.0586,5.342
18_trials_model.mod,18,4,92,1,2,1,1,2,0.87619,237.15,1,66,2,71,0.96791,0.88652,0.8373,0.027759,0.12589,-2.0724,5.4687
18_trials_model.mod,18,4,93,1,2,1,1,2,0.87619,235.06,1,67,2,72,0.96806,0.88821,0.83903,0.027686,0.12419,-2.0859,5.4598
18_trials_model.mod,18,4,94,2,2,0,1,2,0.87619,290.98,1,68,2,73,0.81029,0.87515,0.11796,0.027617,0.80398,-0.21818,5.6733
18_trials_model.mod,18,4,95,1,2,0,2,2,0.87619,295.22,1,69,2,74,0.51591,0.86246,0.10932,0.10258,0.687,-0.37542,5.6877
18_trials_model.mod,18,4,96,1,1,1,1,2,0.87619,273.15,1,70,2,75,0.64748,0.86443,0.44529,0.24244,0.26404,-1.3317,5.61
18_trials_model.mod,18,4,97,1,2,1,1,2,0.87619,217.01,1,71,2,76,0.75503,0.86634,0.55458,0.17993,0.2234,-1.4988,5.3799
18_trials_model.mod,18,4,98,1,2,1,1,2,0.87619,249.49,1,72,2,77,0.83341,0.86819,0.6445,0.12883,0.19314,-1.6443,5.5194
18_trials_model.mod,18,4,99,1,1,1,1,2,0.87619,257.72,1,73,2,78,0.88583,0.87,0.71063,0.091591,0.17224,-1.7588,5.5519
18_trials_model.mod,18,4,100,1,1,1,1,2,0.87619,347.07,1,74,2,79,0.91889,0.87176,0.75549,0.066685,0.1584,-1.8427,5.8495
18_trials_model.mod,18,4,101,2,1,1,2,2,0.87619,224.14,1,75,2,80,0.93898,0.87347,0.78441,0.050976,0.14932,-1.9016,5.4123
18_trials_model.mod,18,4,102,1,1,1,1,2,0.87619,244.92,1,76,2,81,0.95091,0.87513,0.80261,0.041432,0.14328,-1.9429,5.5009
18_trials_model.mod,18,4,103,1,2,1,1,2,0.87619,261.6,1,77,2,82,0.95792,0.87675,0.81404,0.035762,0.1391,-1.9726,5.5668
18_trials_model.mod,18,4,104,1,1,1,1,2,0.87619,274.97,1,78,2,83,0.96201,0.87833,0.82136,0.032435,0.13604,-1.9948,5.6167
18_trials_model.mod,18,4,105,2,1,1,2,2,0.87619,279.22,1,79,2,84,0.96441,0.87987,0.82622,0.030489,0.13365,-2.0126,5.632
18_trials_model.mod,18,5,1,2,2,1,2,1,0.71429,411.08,1,80,2,85,0.96583,0.88138,0.82964,0.029349,0.13166,-2.0276,6.0188
18_trials_model.mod,18,5,2,1,1,1,1,1,0.71429,272.91,1,81,2,86,0.96669,0.88284,0.83221,0.028673,0.12991,-2.0409,5.6091
18_trials_model.mod,18,5,3,1,2,1,1,1,0.71429,457.22,1,82,2,87,0.81025,0.87207,0.1207,0.028265,0.80147,-0.2213,6.1252
18_trials_model.mod,18,5,4,2,2,1,2,1,0.71429,330.05,1,83,2,88,0.87127,0.87361,0.69436,0.10259,0.17448,-1.7459,5.7992
18_trials_model.mod,18,5,5,1,2,0,2,1,0.71429,263.62,1,84,2,89,0.91023,0.87512,0.7463,0.073603,0.15856,-1.8417,5.5745
18_trials_model.mod,18,5,6,2,1,1,2,1,0.71429,299.16,1,85,2,90,0.68586,0.86482,0.12028,0.055092,0.75022,-0.28739,5.701
18_trials_model.mod,18,5,7,1,1,1,1,1,0.71429,277.84,1,86,2,91,0.78381,0.8664,0.58621,0.16169,0.21282,-1.5473,5.627
18_trials_model.mod,18,5,8,1,2,1,1,1,0.71429,305.5,1,87,2,1,0.48967,0.85644,0.1105,0.11516,0.67454,-0.39373,5.7219
18_trials_model.mod,18,5,9,2,2,0,1,1,0.71429,337.09,1,88,2,2,0,0.51,NA,NA,0.48481,-0.724,5.8203
18_trials_model.mod,18,5,10,1,1,1,1,1,0.71429,285.46,1,89,2,3,0,0.51,NA,NA,0.48481,-0.724,5.6541
18_trials_model.mod,18,5,11,2,1,1,2,1,0.71429,292.86,1,90,2,4,0,0.51,NA,NA,0.48481,-0.724,5.6797
18_trials_model.mod,18,5,12,2,1,1,2,1,0.71429,327.02,1,91,2,5,0,0.51,NA,NA,0.48481,-0.724,5.79
18_trials_model.mod,18,5,13,1,2,1,1,1,0.71429,386.2,1,1,1,6,0.7,0.51,NA,NA,0.48481,-0.724,5.9564
18_trials_model.mod,18,5,14,1,2,1,1,1,0.71429,289,1,2,1,7,0.77073,0.755,0.52099,0.15498,0.30346,-1.1925,5.6664
18_trials_model.mod,18,5,15,1,1,0,2,1,0.71429,401.63,1,3,1,1,0.75603,0.50333,0.37611,0.12137,0.50252,-0.68812,5.9955
18_trials_model.mod,18,5,16,1,1,0,2,1,0.71429,257.67,1,4,1,2,0,0.51,NA,NA,0.48481,-0.724,5.5517
18_trials_model.mod,18,5,17,1,1,1,1,1,0.71429,275.37,1,5,1,3,0,0.51,NA,NA,0.48481,-0.724,5.6181
18_trials_model.mod,18,5,18,2,2,1,2,1,0.71429,275.63,1,6,1,4,0,0.51,NA,NA,0.48481,-0.724,5.6191
18_trials_model.mod,18,5,19,1,2,1,1,1,0.71429,279.65,1,7,1,5,0,0.51,NA,NA,0.48481,-0.724,5.6335
18_trials_model.mod,18,5,20,2,1,1,2,1,0.71429,288.96,1,1,1,6,0.7,0.51,NA,NA,0.48481,-0.724,5.6663
18_trials_model.mod,18,5,21,1,2,1,1,1,0.71429,296.63,1,2,1,7,0.77073,0.755,0.52099,0.15498,0.30346,-1.1925,5.6925
18_trials_model.mod,18,5,22,1,2,1,1,1,0.71429,319.75,1,3,1,8,0.83923,0.83667,0.63358,0.12137,0.21746,-1.5258,5.7675
18_trials_model.mod,18,5,23,2,2,1,2,1,0.71429,265.99,1,4,1,9,0.8904,0.8775,0.72162,0.088823,0.16387,-1.8087,5.5835
18_trials_model.mod,18,5,24,2,2,1,2,1,0.71429,324.91,1,5,1,10,0.92411,0.902,0.78562,0.064513,0.12851,-2.0518,5.7835
18_trials_model.mod,18,5,25,2,2,1,2,1,0.71429,261.01,1,6,1,11,0.94475,0.91833,0.82926,0.048495,0.10478,-2.2559,5.5646
18_trials_model.mod,18,5,26,2,2,1,2,1,0.71429,324.02,1,7,1,12,0.95685,0.93,0.85804,0.03869,0.088552,-2.4242,5.7808
18_trials_model.mod,18,5,27,2,2,0,1,1,0.71429,271.11,1,8,1,13,0.84081,0.81375,0.17398,0.032939,0.7638,-0.26944,5.6025
18_trials_model.mod,18,5,28,1,1,1,1,1,0.71429,263.11,1,9,1,14,0.88643,0.83444,0.68746,0.088074,0.20354,-1.5919,5.5726
18_trials_model.mod,18,5,29,2,1,1,2,1,0.71429,257.13,1,10,1,15,0.91746,0.851,0.73799,0.066397,0.17797,-1.7261,5.5496
18_trials_model.mod,18,5,30,1,2,1,1,1,0.71429,301.18,1,11,1,16,0.93753,0.86455,0.77522,0.051658,0.15823,-1.8437,5.7077
18_trials_model.mod,18,5,31,2,2,1,2,1,0.71429,268.95,1,12,1,17,0.9501,0.87583,0.80205,0.042122,0.14292,-1.9455,5.5945
18_trials_model.mod,18,5,32,1,1,0,2,1,0.71429,318.45,1,13,1,18,0.83096,0.80846,0.17769,0.036147,0.75632,-0.27929,5.7635
18_trials_model.mod,18,5,33,1,2,1,1,1,0.71429,271,1,14,1,19,0.87834,0.82214,0.66963,0.092755,0.21705,-1.5276,5.6021
18_trials_model.mod,18,5,34,1,1,1,1,1,0.71429,287.36,1,15,1,20,0.91075,0.834,0.71683,0.070245,0.19581,-1.6306,5.6607
18_trials_model.mod,18,5,35,1,1,1,1,1,0.71429,283.75,1,16,1,21,0.93201,0.84437,0.75176,0.054844,0.17904,-1.7201,5.6481
18_trials_model.mod,18,5,36,2,1,1,2,1,0.71429,249.46,1,17,1,22,0.94556,0.85353,0.77715,0.044745,0.16572,-1.7975,5.5193
18_trials_model.mod,18,5,37,1,2,1,1,1,0.71429,242.55,1,18,1,23,0.95407,0.86167,0.79565,0.038306,0.15495,-1.8647,5.4912
18_trials_model.mod,18,5,38,2,1,1,2,1,0.71429,349.68,1,19,1,24,0.95939,0.86895,0.8094,0.034264,0.14604,-1.9239,5.857
18_trials_model.mod,18,5,39,1,2,1,1,1,0.71429,255.71,1,20,1,25,0.96274,0.8755,0.81993,0.031736,0.13849,-1.9769,5.544
18_trials_model.mod,18,5,40,1,2,1,1,1,0.71429,287.84,1,21,1,26,0.96488,0.88143,0.82829,0.030145,0.13197,-2.0252,5.6624
18_trials_model.mod,18,5,41,2,1,0,1,1,0.71429,337.1,1,22,1,27,0.83686,0.84136,0.1494,0.029124,0.78567,-0.24121,5.8204
18_trials_model.mod,18,5,42,2,1,0,1,1,0.71429,317.78,1,23,1,28,0.64026,0.80478,0.1601,0.089952,0.69514,-0.36364,5.7614
18_trials_model.mod,18,5,43,2,2,1,2,1,0.71429,273.65,1,24,1,29,0.73737,0.81292,0.51481,0.18336,0.26926,-1.3121,5.6118
18_trials_model.mod,18,5,44,1,1,0,2,1,0.71429,331.18,1,25,1,30,0.53728,0.7804,0.15933,0.13722,0.65065,-0.42978,5.8027
18_trials_model.mod,18,5,45,2,1,0,1,1,0.71429,294.55,1,26,1,1,0.36523,0.75038,0.13365,0.23229,0.59145,-0.52518,5.6854
18_trials_model.mod,18,5,46,2,2,1,2,1,0.71429,297.99,1,27,1,2,0,0.51,NA,NA,0.48481,-0.724,5.6971
18_trials_model.mod,18,5,47,2,2,1,2,1,0.71429,252.76,1,28,1,3,0,0.51,NA,NA,0.48481,-0.724,5.5324
18_trials_model.mod,18,5,48,1,1,0,2,1,0.71429,369.95,1,29,1,4,0,0.51,NA,NA,0.48481,-0.724,5.9134
18_trials_model.mod,18,5,49,1,2,0,2,1,0.71429,263.99,1,30,1,5,0,0.51,NA,NA,0.48481,-0.724,5.5759
18_trials_model.mod,18,5,50,1,1,1,1,1,0.71429,282.98,1,1,2,6,0.7,0.51,NA,NA,0.48481,-0.724,5.6454
18_trials_model.mod,18,5,51,1,2,1,1,1,0.71429,347.31,1,2,2,1,0.76837,0.255,0.51409,0.15498,0.31175,-1.1656,5.8502
18_trials_model.mod,18,5,52,1,2,1,1,1,0.71429,295.4,1,3,2,2,0,0.51,NA,NA,0.48481,-0.724,5.6883
18_trials_model.mod,18,5,53,1,2,0,2,1,0.71429,301.28,1,4,2,3,0,0.51,NA,NA,0.48481,-0.724,5.708
18_trials_model.mod,18,5,54,2,1,0,1,1,0.71429,290.1,1,5,2,4,0,0.51,NA,NA,0.48481,-0.724,5.6702
18_trials_model.mod,18,5,55,2,2,0,1,1,0.71429,317.66,1,6,2,5,0,0.51,NA,NA,0.48481,-0.724,5.761
18_trials_model.mod,18,5,56,2,1,1,2,1,0.71429,274.8,1,1,2,6,0.7,0.51,NA,NA,0.48481,-0.724,5.616
18_trials_model.mod,18,5,57,1,1,1,1,1,0.71429,279.18,1,2,2,7,0.77073,0.755,0.52099,0.15498,0.30346,-1.1925,5.6319
18_trials_model.mod,18,5,58,1,1,1,1,1,0.71429,312.92,1,3,2,8,0.83923,0.83667,0.63358,0.12137,0.21746,-1.5258,5.7459
18_trials_model.mod,18,5,59,1,1,0,2,1,0.71429,273.33,1,4,2,9,0.77522,0.6275,0.30633,0.088823,0.59884,-0.51276,5.6107
18_trials_model.mod,18,5,60,2,2,1,2,1,0.71429,312.98,1,5,2,10,0.81763,0.702,0.53459,0.11924,0.33484,-1.0941,5.7461
18_trials_model.mod,18,5,61,1,1,0,2,1,0.71429,355.69,1,6,2,11,0.77055,0.585,0.33276,0.099088,0.5655,-0.57005,5.8741
18_trials_model.mod,18,5,62,1,2,0,2,1,0.71429,256.95,1,7,2,12,0.80064,0.64429,0.48778,0.12146,0.38448,-0.95587,5.5489
18_trials_model.mod,18,5,63,2,1,1,2,1,0.71429,289.43,1,8,2,13,0.76182,0.56375,0.34275,0.10716,0.54857,-0.60045,5.6679
18_trials_model.mod,18,6,1,1,1,0,2,2,0.70213,284.62,1,9,2,1,0.74837,0.50111,0.37356,0.1256,0.50083,-0.69149,5.6512
18_trials_model.mod,18,6,2,2,2,1,2,2,0.70213,305.29,1,10,2,2,0,0.51,NA,NA,0.48481,-0.724,5.7213
18_trials_model.mod,18,6,3,2,1,0,1,2,0.70213,397.96,1,11,2,3,0,0.51,NA,NA,0.48481,-0.724,5.9864
18_trials_model.mod,18,6,4,2,1,0,1,2,0.70213,414.56,1,12,2,4,0,0.51,NA,NA,0.48481,-0.724,6.0272
18_trials_model.mod,18,6,5,2,2,1,2,2,0.70213,232.6,1,13,2,5,0,0.51,NA,NA,0.48481,-0.724,5.4493
18_trials_model.mod,18,6,6,1,1,0,2,2,0.70213,273.73,1,1,1,6,0.7,0.51,NA,NA,0.48481,-0.724,5.6121
18_trials_model.mod,18,6,7,1,1,0,2,2,0.70213,311.08,1,2,1,1,0.76837,0.255,0.51409,0.15498,0.31175,-1.1656,5.7401
18_trials_model.mod,18,6,8,2,1,0,1,2,0.70213,274.98,1,3,1,2,0,0.51,NA,NA,0.48481,-0.724,5.6167
18_trials_model.mod,18,6,9,2,1,1,2,2,0.70213,283.62,1,4,1,3,0,0.51,NA,NA,0.48481,-0.724,5.6476
18_trials_model.mod,18,6,10,1,1,1,1,2,0.70213,284.92,1,5,1,4,0,0.51,NA,NA,0.48481,-0.724,5.6522
18_trials_model.mod,18,6,11,1,1,1,1,2,0.70213,305.46,1,6,1,5,0,0.51,NA,NA,0.48481,-0.724,5.7218
18_trials_model.mod,18,6,12,2,2,1,2,2,0.70213,282.96,1,1,2,6,0.7,0.51,NA,NA,0.48481,-0.724,5.6453
18_trials_model.mod,18,6,13,1,2,0,2,2,0.70213,251.21,1,2,2,1,0.76837,0.255,0.51409,0.15498,0.31175,-1.1656,5.5263
18_trials_model.mod,18,6,14,2,1,1,2,2,0.70213,323.6,1,3,2,2,0,0.51,NA,NA,0.48481,-0.724,5.7795
18_trials_model.mod,18,6,15,1,1,1,1,2,0.70213,295.75,1,4,2,3,0,0.51,NA,NA,0.48481,-0.724,5.6895
18_trials_model.mod,18,6,16,1,1,1,1,2,0.70213,281.58,1,5,2,4,0,0.51,NA,NA,0.48481,-0.724,5.6404
18_trials_model.mod,18,6,17,2,2,1,2,2,0.70213,NA,3,6,2,5,0,0.51,NA,NA,0.48481,-0.724,NA
18_trials_model.mod,18,6,18,2,1,1,2,2,0.70213,398.69,1,1,2,6,0.7,0.51,NA,NA,0.48481,-0.724,5.9882
18_trials_model.mod,18,6,19,1,2,0,2,2,0.70213,314.95,1,2,2,1,0.76837,0.255,0.51409,0.15498,0.31175,-1.1656,5.7524
18_trials_model.mod,18,6,20,2,2,1,2,2,0.70213,275.91,1,3,2,2,0,0.51,NA,NA,0.48481,-0.724,5.6201
18_trials_model.mod,18,6,21,1,1,1,1,2,0.70213,304.98,1,4,2,3,0,0.51,NA,NA,0.48481,-0.724,5.7202
18_trials_model.mod,18,6,22,2,2,0,1,2,0.70213,317.2,1,5,2,4,0,0.51,NA,NA,0.48481,-0.724,5.7595
18_trials_model.mod,18,6,23,1,1,1,1,2,0.70213,301.41,1,6,2,5,0,0.51,NA,NA,0.48481,-0.724,5.7085
18_trials_model.mod,18,6,24,2,1,1,2,2,0.70213,299.44,1,1,1,6,0.7,0.51,NA,NA,0.48481,-0.724,5.7019
18_trials_model.mod,18,6,25,2,1,1,2,2,0.70213,347.04,1,2,1,1,0.76837,0.255,0.51409,0.15498,0.31175,-1.1656,5.8494
18_trials_model.mod,18,6,26,2,2,1,2,2,0.70213,296.07,1,3,1,2,0,0.51,NA,NA,0.48481,-0.724,5.6906
18_trials_model.mod,18,6,27,2,1,1,2,2,0.70213,405.08,1,4,1,3,0,0.51,NA,NA,0.48481,-0.724,6.0041
18_trials_model.mod,18,6,28,2,2,0,1,2,0.70213,349.78,1,5,1,4,0,0.51,NA,NA,0.48481,-0.724,5.8573
18_trials_model.mod,18,6,29,2,1,0,1,2,0.70213,313.32,1,6,1,5,0,0.51,NA,NA,0.48481,-0.724,5.7472
18_trials_model.mod,18,6,30,1,2,1,1,2,0.70213,271.04,1,1,2,6,0.7,0.51,NA,NA,0.48481,-0.724,5.6023
18_trials_model.mod,18,6,31,1,1,1,1,2,0.70213,295.25,1,2,2,7,0.77073,0.755,0.52099,0.15498,0.30346,-1.1925,5.6878
18_trials_model.mod,18,6,32,2,2,1,2,2,0.70213,319.85,1,3,2,8,0.83923,0.83667,0.63358,0.12137,0.21746,-1.5258,5.7679
18_trials_model.mod,18,6,33,1,2,1,1,2,0.70213,264.96,1,4,2,9,0.8904,0.8775,0.72162,0.088823,0.16387,-1.8087,5.5796
18_trials_model.mod,18,6,34,1,2,1,1,2,0.70213,273.04,1,5,2,10,0.92411,0.902,0.78562,0.064513,0.12851,-2.0518,5.6096
18_trials_model.mod,18,6,35,1,2,1,1,2,0.70213,270.88,1,6,2,11,0.94475,0.91833,0.82926,0.048495,0.10478,-2.2559,5.6017
18_trials_model.mod,18,6,36,2,1,1,2,2,0.70213,278.95,1,7,2,12,0.95685,0.93,0.85804,0.03869,0.088552,-2.4242,5.631
18_trials_model.mod,18,6,37,2,2,1,2,2,0.70213,262.96,1,8,2,13,0.9638,0.93875,0.87691,0.032939,0.077134,-2.5622,5.572
18_trials_model.mod,18,6,38,2,2,1,2,2,0.70213,437.68,1,9,2,14,0.96775,0.94556,0.8895,0.029641,0.068813,-2.6764,6.0815
18_trials_model.mod,18,6,39,2,2,1,2,2,0.70213,309.77,1,10,2,15,0.97002,0.951,0.8982,0.027762,0.062522,-2.7722,5.7358
18_trials_model.mod,18,6,40,2,2,0,1,2,0.70213,270.57,1,11,2,16,0.82774,0.86455,0.12823,0.026685,0.80175,-0.22096,5.6005
18_trials_model.mod,18,6,41,1,1,0,2,2,0.70213,283.04,1,12,2,17,0.64104,0.7925,0.16837,0.094284,0.6875,-0.37469,5.6456
18_trials_model.mod,18,6,42,2,1,0,1,2,0.70213,324.21,1,13,2,1,0.48191,0.73154,0.17021,0.18299,0.61158,-0.49171,5.7814
18_trials_model.mod,18,6,43,1,1,1,1,2,0.70213,312.97,1,14,2,2,0,0.51,NA,NA,0.48481,-0.724,5.7461
18_trials_model.mod,18,6,44,1,1,1,1,2,0.70213,285.22,1,15,2,3,0,0.51,NA,NA,0.48481,-0.724,5.6533
18_trials_model.mod,18,6,45,1,1,1,1,2,0.70213,298.93,1,16,2,4,0,0.51,NA,NA,0.48481,-0.724,5.7002
18_trials_model.mod,18,6,46,1,1,1,1,2,0.70213,383.09,1,17,2,5,0,0.51,NA,NA,0.48481,-0.724,5.9483
18_trials_model.mod,18,6,47,2,2,1,2,2,0.70213,283.32,1,1,2,6,0.7,0.51,NA,NA,0.48481,-0.724,5.6466
18_trials_model.mod,18,7,1,2,2,1,2,1,0.70312,312.03,1,2,2,7,0.77073,0.755,0.52099,0.15498,0.30346,-1.1925,5.7431
18_trials_model.mod,18,7,2,2,2,0,1,1,0.70312,297.23,1,3,2,1,0.75603,0.50333,0.37611,0.12137,0.50252,-0.68812,5.6945
18_trials_model.mod,18,7,3,1,2,1,1,1,0.70312,297.38,1,4,2,2,0,0.51,NA,NA,0.48481,-0.724,5.695
18_trials_model.mod,18,7,4,1,2,0,2,1,0.70312,345.56,1,5,2,3,0,0.51,NA,NA,0.48481,-0.724,5.8452
18_trials_model.mod,18,7,5,1,2,1,1,1,0.70312,303.37,1,6,2,4,0,0.51,NA,NA,0.48481,-0.724,5.715
18_trials_model.mod,18,7,6,1,2,1,1,1,0.70312,343.54,1,7,2,5,0,0.51,NA,NA,0.48481,-0.724,5.8393
18_trials_model.mod,18,7,7,1,2,1,1,1,0.70312,336.75,1,1,1,6,0.7,0.51,NA,NA,0.48481,-0.724,5.8193
18_trials_model.mod,18,7,8,2,2,1,2,1,0.70312,328.5,1,2,1,7,0.77073,0.755,0.52099,0.15498,0.30346,-1.1925,5.7945
18_trials_model.mod,18,7,9,2,1,1,2,1,0.70312,344.99,1,3,1,8,0.83923,0.83667,0.63358,0.12137,0.21746,-1.5258,5.8435
18_trials_model.mod,18,7,10,2,2,0,1,1,0.70312,409.66,1,4,1,9,0.77522,0.6275,0.30633,0.088823,0.59884,-0.51276,6.0153
18_trials_model.mod,18,7,11,2,2,0,1,1,0.70312,295.05,1,5,1,1,0.76079,0.502,0.37924,0.11924,0.50152,-0.69011,5.6871
18_trials_model.mod,18,7,12,1,1,1,1,1,0.70312,279.04,1,6,1,2,0,0.51,NA,NA,0.48481,-0.724,5.6314
18_trials_model.mod,18,7,13,1,2,1,1,1,0.70312,268.26,1,7,1,3,0,0.51,NA,NA,0.48481,-0.724,5.592
18_trials_model.mod,18,7,14,2,1,1,2,1,0.70312,330.62,1,8,1,4,0,0.51,NA,NA,0.48481,-0.724,5.801
18_trials_model.mod,18,7,15,2,2,1,2,1,0.70312,301.2,1,9,1,5,0,0.51,NA,NA,0.48481,-0.724,5.7078
18_trials_model.mod,18,7,16,1,1,1,1,1,0.70312,348.43,1,1,1,6,0.7,0.51,NA,NA,0.48481,-0.724,5.8534
18_trials_model.mod,18,7,17,2,1,1,2,1,0.70312,267.69,1,2,1,7,0.77073,0.755,0.52099,0.15498,0.30346,-1.1925,5.5898
18_trials_model.mod,18,7,18,2,1,1,2,1,0.70312,298,1,3,1,8,0.83923,0.83667,0.63358,0.12137,0.21746,-1.5258,5.6971
18_trials_model.mod,18,7,19,1,2,0,2,1,0.70312,288.78,1,4,1,9,0.77522,0.6275,0.30633,0.088823,0.59884,-0.51276,5.6657
18_trials_model.mod,18,7,20,1,2,1,1,1,0.70312,333.7,1,5,1,10,0.81763,0.702,0.53459,0.11924,0.33484,-1.0941,5.8102
18_trials_model.mod,18,7,21,2,1,1,2,1,0.70312,267.17,1,6,1,11,0.85881,0.75167,0.6027,0.099088,0.28387,-1.2592,5.5879
18_trials_model.mod,18,7,22,2,2,1,2,1,0.70312,259.16,1,7,1,12,0.89275,0.78714,0.66195,0.079524,0.24365,-1.412,5.5574
18_trials_model.mod,18,7,23,1,1,1,1,1,0.70312,363.37,1,8,1,13,0.91809,0.81375,0.71057,0.063397,0.21195,-1.5514,5.8954
18_trials_model.mod,18,7,24,2,2,0,1,1,0.70312,299.47,1,9,1,14,0.82858,0.72333,0.24825,0.051358,0.68505,-0.37826,5.702
18_trials_model.mod,18,7,25,2,2,1,2,1,0.70312,301.17,1,10,1,15,0.86662,0.751,0.60999,0.093884,0.28248,-1.2642,5.7077
18_trials_model.mod,18,7,26,1,2,0,2,1,0.70312,284.99,1,11,1,16,0.78024,0.68273,0.26917,0.075813,0.64257,-0.44228,5.6525
18_trials_model.mod,18,7,27,1,2,0,2,1,0.70312,347.08,1,12,1,17,0.71046,0.62583,0.28672,0.11685,0.5894,-0.52865,5.8496
18_trials_model.mod,18,7,28,1,1,1,1,1,0.70312,363.68,1,13,1,18,0.75337,0.65462,0.45822,0.15001,0.38352,-0.95837,5.8963
18_trials_model.mod,18,7,29,1,1,1,1,1,0.70312,319.44,1,14,1,19,0.79517,0.67929,0.50319,0.12962,0.35744,-1.0288,5.7666
18_trials_model.mod,18,7,30,2,1,1,2,1,0.70312,289.25,1,15,1,20,0.83284,0.70067,0.54686,0.10976,0.33288,-1.1,5.6673
18_trials_model.mod,18,7,31,1,2,1,1,1,0.70312,316.87,1,16,1,21,0.86473,0.71937,0.58721,0.091861,0.3103,-1.1702,5.7585
